flow_cfs,flowurl,governing_location,graphurl,lastupdate,lastupdate_age,name,org,stage_ft,stageurl,stationid,stationurl,status,discharge,height,Latitude,Longitude,ObjectId,x,y
0,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BGET2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/bget2_hg.png,9/17/2021 11:00:00 PM,1,Big Sandy Creek (Brazos River Basin) at Breckenridge,NOAA,6.5,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BGET2&output=tabular,NWSBGET2,https://water.weather.gov/ahps2/hydrograph.php?wfo=fwd&gage=bget2,No Flooding,0.54,0.54,32.64833,-99.00417,56,-99.0041670004292,32.648333000256
190,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BGKT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/bgkt2_hg.png,9/17/2021 10:45:00 PM,1,Big Cypress Creek at Karnack,NOAA,5,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BGKT2&output=tabular,NWSBGKT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=shv&gage=bgkt2,,5.02,5.02,32.73861,-94.2325,57,-94.2325000002053,32.7386110001086
0,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BGMT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/bgmt2_hg.png,9/17/2021 11:30:00 PM,0,Boggy Creek at Manor Road,NOAA,0.92,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BGMT2&output=tabular,NWSBGMT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=ewx&gage=bgmt2,,0.95,0.95,30.28611,-97.70861,58,-97.7086109996582,30.2861110002261
,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BICT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/bict2_hg.png,9/17/2021 11:00:00 PM,1,Prairie Dog Town Fork of the Red River at Brice 6SW,NOAA,4.5,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BICT2&output=tabular,NWSBICT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=lub&gage=bict2,,0.24,0.24,34.62778,-100.9403,59,-100.940278000077,34.6277779999481
,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BIPT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/bipt2_hg.png,9/17/2021 11:00:00 PM,1,Pine Island Bayou at B.I. Pump Plant,NOAA,3.58,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BIPT2&output=tabular,NWSBIPT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=lch&gage=bipt2,No Flooding,1.98,1.98,30.17917,-94.18889,60,-94.1888890003219,30.1791669997305
80,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BKBT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/bkbt2_hg.png,9/17/2021 10:30:00 PM,1,Red River at Burkburnett,NOAA,2.47,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BKBT2&output=tabular,NWSBKBT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=oun&gage=bkbt2,No Flooding,5.05,5.05,34.11009,-98.53172,61,-98.5317229996058,34.1100929999768
70,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BKCT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/bkct2_hg.png,9/17/2021 11:15:00 PM,1,Devils River at Bakers Crossing near Juno,NOAA,2.55,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BKCT2&output=tabular,NWSBKCT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=ewx&gage=bkct2,No Flooding,,,29.95,-101.1303,62,-101.130277999621,29.9499999998106
20,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BKFT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/bkft2_hg.png,9/17/2021 10:35:00 PM,1,Brushy Creek at Kenney Fort Blvd nr Round Rock,NOAA,3.03,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BKFT2&output=tabular,NWSBKFT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=ewx&gage=bkft2,,2.58,2.58,30.51222,-97.63667,63,-97.6366670000681,30.5122220003667
,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BKLT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/bklt2_hg.png,9/17/2021 10:30:00 PM,1,Sabine River at Toledo Bend Reservoir,NOAA,168.09,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BKLT2&output=tabular,NWSBKLT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=lch&gage=bklt2,No Flooding,,,31.19611,-93.57195,64,-93.5719439998499,31.1961110001774
50,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BKTT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/bktt2_hg.png,9/17/2021 11:15:00 PM,1,Brushy Creek at FM 619 near Taylor,NOAA,7.92,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BKTT2&output=tabular,NWSBKTT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=ewx&gage=bktt2,,7.73,7.73,30.51944,-97.33833,65,-97.3383329997656,30.5194440001945
,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BLBT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/blbt2_hg.png,9/17/2021 11:00:00 PM,1,North Texas Lakes at Lake Bonham,NOAA,563.15,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BLBT2&output=tabular,NWSBLBT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=fwd&gage=blbt2,,,,33.64528,-96.16389,66,-96.1638890001717,33.6452779998561
10,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BLET2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/blet2_hg.png,9/17/2021 11:15:00 PM,1,Leon River at Belton,NOAA,3.6,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BLET2&output=tabular,NWSBLET2,https://water.weather.gov/ahps2/hydrograph.php?wfo=fwd&gage=blet2,No Flooding,1.47,1.47,31.07,-97.44111,67,-97.4411110004415,31.069999999802
0,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BLIT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/blit2_hg.png,9/17/2021 11:00:00 PM,1,Colorado River (TX) at Ballinger,NOAA,4.12,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BLIT2&output=tabular,NWSBLIT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=sjt&gage=blit2,No Flooding,17.1,17.1,31.71528,-100.0261,68,-100.026111000436,31.715278000304
35600,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BLKT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/blkt2_hg.png,9/17/2021 10:45:00 PM,1,West Central Texas Lakes at Oak Creek Reservoir,NOAA,1995.6,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BLKT2&output=tabular,NWSBLKT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=sjt&gage=blkt2,No Flooding,,,32.04056,-100.2681,69,-100.268056000436,32.0405560001407
,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BLNT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/blnt2_hg.png,9/17/2021 11:00:00 PM,1,North Texas Lakes at Belton Lake,NOAA,593.31,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BLNT2&output=tabular,NWSBLNT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=fwd&gage=blnt2,,,,31.10611,-97.47444,70,-97.4744439996635,31.106110999962
0,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BMCT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/bmct2_hg.png,9/17/2021 10:45:00 PM,1,Marys Creek at Benbrook,NOAA,1.03,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BMCT2&output=tabular,NWSBMCT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=fwd&gage=bmct2,No Flooding,1.3,1.3,32.695,-97.44695,71,-97.4469439996349,32.6949999998027
,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BNBT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/bnbt2_hg.png,9/17/2021 11:00:00 PM,1,North Texas Lakes at Benbrook Lake,NOAA,689.04,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BNBT2&output=tabular,NWSBNBT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=fwd&gage=bnbt2,,,,32.65055,-97.44833,72,-97.44833299988,32.6505560001854
50,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BOLT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/bolt2_hg.png,9/17/2021 11:15:00 PM,1,San Bernard River at Boling,NOAA,3.08,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BOLT2&output=tabular,NWSBOLT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=hgx&gage=bolt2,No Flooding,27.5,27.5,29.31333,-95.89389,73,-95.8938890002992,29.3133330002725
990,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BOQT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/boqt2_hg.png,9/17/2021 11:00:00 PM,1,Rio Grande at Boquillas Crossing,NOAA,4.18,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BOQT2&output=tabular,NWSBOQT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=maf&gage=boqt2,No Flooding,2.92,2.92,29.18333,-102.975,74,-102.974999999665,29.1833330003772
170,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BOYT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/boyt2_hg.png,9/17/2021 11:15:00 PM,1,West Fork Trinity River at Boyd,NOAA,7.27,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BOYT2&output=tabular,NWSBOYT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=fwd&gage=boyt2,No Flooding,61.5,61.5,33.08528,-97.55833,75,-97.5583329999944,33.0852780000727
,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BPRT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/bprt2_hg.png,9/17/2021 11:00:00 PM,1,North Texas Lakes at Lake Bridgeport,NOAA,835.67,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BPRT2&output=tabular,NWSBPRT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=fwd&gage=bprt2,,,,33.22278,-97.83167,76,-97.831667000026,33.2227779997926
10,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BPST2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/bpst2_hg.png,9/17/2021 11:30:00 PM,0,South Wichita River at Guthrie 6E,NOAA,4.05,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BPST2&output=tabular,NWSBPST2,https://water.weather.gov/ahps2/hydrograph.php?wfo=lub&gage=bpst2,No Flooding,,,33.62222,-100.2086,77,-100.208610999809,33.6222219999633
,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BRAT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/brat2_hg.png,9/17/2021 11:30:00 PM,0,Brady Creek at Brady,NOAA,4,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BRAT2&output=tabular,NWSBRAT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=sjt&gage=brat2,No Flooding,0.09,0.09,31.13806,-99.33472,78,-99.334721999718,31.138056000126
20,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BRBT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/brbt2_hg.png,9/17/2021 11:00:00 PM,1,Blanco River at Blanco,NOAA,12.49,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BRBT2&output=tabular,NWSBRBT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=ewx&gage=brbt2,No Flooding,,,30.0928,-98.42318,79,-98.4231800004069,30.0927999998122
10,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BRLT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/brlt2_hg.png,9/17/2021 12:00:00 PM,12,Lavaca River at Breslau,NOAA,1.25,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BRLT2&output=tabular,NWSBRLT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=hgx&gage=brlt2,No Flooding,,,29.52028,-97.00166,80,-97.0016669996525,29.5202779998382
10,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BRPT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/brpt2_hg.png,9/17/2021 11:15:00 PM,1,Big Sandy Creek (Trinity River Basin) at Bridgeport,NOAA,1.37,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BRPT2&output=tabular,NWSBRPT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=fwd&gage=brpt2,Low Flow,3.34,3.34,33.23167,-97.69444,81,-97.6944439998924,33.2316669999361
690,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BRTT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/brtt2_hg.png,9/17/2021 11:00:00 PM,1,Colorado River (TX) at Bastrop,NOAA,3.14,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BRTT2&output=tabular,NWSBRTT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=ewx&gage=brtt2,No Flooding,1200,1200,30.10444,-97.31917,82,-97.3191670003094,30.1044440001647
1710,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BRVT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/brvt2_hg.png,9/17/2021 10:15:00 PM,2,Sabine River at Burkeville,NOAA,15.03,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BRVT2&output=tabular,NWSBRVT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=lch&gage=brvt2,No Flooding,360,360,31.06389,-93.51945,83,-93.5194440004486,31.0638889996237
,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BSAT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/bsat2_hg.png,9/17/2021 11:30:00 PM,0,North Texas Lakes at Lake Mexia,NOAA,447.84,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BSAT2&output=tabular,NWSBSAT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=fwd&gage=bsat2,,,,31.64361,-96.57861,84,-96.5786109996259,31.6436110000805
0,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BSMT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/bsmt2_hg.png,9/17/2021 10:40:00 PM,1,Blanco River at San Marcos,NOAA,7.28,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BSMT2&output=tabular,NWSBSMT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=ewx&gage=bsmt2,No Flooding,7.53,7.53,29.87944,-97.91055,85,-97.9105559999434,29.8794439996779
20,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BSNT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/bsnt2_hg.png,9/17/2021 11:00:00 PM,1,Big Sandy Creek at Big Sandy,NOAA,4.07,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BSNT2&output=tabular,NWSBSNT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=shv&gage=bsnt2,No Flooding,130,130,32.60389,-95.09139,86,-95.0913889999542,32.6038890002439
20,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BSST2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/bsst2_hg.png,9/17/2021 11:00:00 PM,1,San Saba River at Brady,NOAA,2.2,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BSST2&output=tabular,NWSBSST2,https://water.weather.gov/ahps2/hydrograph.php?wfo=sjt&gage=bsst2,No Flooding,,,31.00389,-99.26861,87,-99.2686110002196,31.0038890002757
,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BSWT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/bswt2_hg.png,9/17/2021 11:00:00 PM,1,Salado Creek at Wilderness Road near San Antonio,NOAA,0.01,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BSWT2&output=tabular,NWSBSWT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=ewx&gage=bswt2,,,,29.63056,-98.56528,88,-98.5652780003822,29.6305560003181
,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BSYT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/bsyt2_hg.png,9/17/2021 10:40:00 PM,1,Brushy Creek at FM 973 nr Coupland,NOAA,5.11,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BSYT2&output=tabular,NWSBSYT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=ewx&gage=bsyt2,,4.9,4.9,30.46917,-97.46333,89,-97.4633330002223,30.4691669999322
,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BTNT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/btnt2_hg.png,9/17/2021 11:00:00 PM,1,Pecos River at Pandale,NOAA,4.56,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BTNT2&output=tabular,NWSBTNT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=maf&gage=btnt2,No Flooding,4.82,4.82,30.31389,-101.7417,90,-101.741667000011,30.3138890001748
0,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BTVT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/btvt2_hg.png,9/17/2021 11:30:00 PM,0,West Nueces River at Bracketville,NOAA,1.06,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BTVT2&output=tabular,NWSBTVT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=ewx&gage=btvt2,No Flooding,1.29,1.29,29.48108,-100.2392,91,-100.239167000163,29.4810830002924
55600,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BUDT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/budt2_hg.png,9/17/2021 11:00:00 PM,1,Colorado River (TX) at Lake Buchanan,NOAA,1015.66,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BUDT2&output=tabular,NWSBUDT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=ewx&gage=budt2,,,,30.75139,-98.41805,92,-98.4180560001448,30.7513889997638
0,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BUMT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/bumt2_hg.png,9/17/2021 11:30:00 PM,0,Nolan River at Blum,NOAA,1.45,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BUMT2&output=tabular,NWSBUMT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=fwd&gage=bumt2,No Flooding,2.06,2.06,32.15055,-97.4025,93,-97.4025000000734,32.1505559998264
0,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BVWT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/bvwt2_hg.png,9/17/2021 11:00:00 PM,1,Sister Grove Creek at Blue Ridge,NOAA,11.63,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BVWT2&output=tabular,NWSBVWT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=fwd&gage=bvwt2,No Flooding,26.4,26.4,33.29445,-96.48278,94,-96.4827780001755,33.2944440001766
,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BWDT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/bwdt2_hg.png,9/17/2021 11:00:00 PM,1,Pecan Bayou at Brownwood,NOAA,4.91,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BWDT2&output=tabular,NWSBWDT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=sjt&gage=bwdt2,No Flooding,,,31.7364,-98.97549,95,-98.9754890000427,31.7363999996801
2260,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BWRT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/bwrt2_hg.png,9/17/2021 10:15:00 PM,2,Sabine River at Bon Wier,NOAA,15.26,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BWRT2&output=tabular,NWSBWRT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=lch&gage=bwrt2,No Flooding,855,855,30.74694,-93.60833,96,-93.6083330002948,30.7469440002146
0,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BYBT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/bybt2_hg.png,9/17/2021 11:30:00 PM,0,Brushy Creek at Cedar Park,NOAA,0.69,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=BYBT2&output=tabular,NWSBYBT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=ewx&gage=bybt2,,3.75,3.75,30.525,-97.74973,97,-97.7497219997839,30.5249999997299
0,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=CAAT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/caat2_hg.png,9/17/2021 10:30:00 PM,1,Nueces River at Calallen,NOAA,4.56,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=CAAT2&output=tabular,NWSCAAT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=crp&gage=caat2,No Flooding,7,7,27.88278,-97.625,98,-97.6250000000599,27.8827779997101
210,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=CART2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/cart2_hg.png,9/17/2021 11:15:00 PM,1,Elm Fork Trinity River at Carrollton,NOAA,3.42,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=CART2&output=tabular,NWSCART2,https://water.weather.gov/ahps2/hydrograph.php?wfo=fwd&gage=cart2,No Flooding,546,546,32.96583,-96.94417,99,-96.9441669998376,32.9658329997422
580,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=CBBT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/cbbt2_hg.png,9/17/2021 11:15:00 PM,1,Rio Grande at Columbia Bridge,NOAA,6.38,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=CBBT2&output=tabular,NWSCBBT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=crp&gage=cbbt2,No Flooding,,,27.70639,-99.75,100,-99.7499999997391,27.7063890001404
680,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=CBST2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/cbst2_hg.png,9/17/2021 11:15:00 PM,1,Colorado River (TX) at Columbus,NOAA,9.85,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=CBST2&output=tabular,NWSCBST2,https://water.weather.gov/ahps2/hydrograph.php?wfo=hgx&gage=cbst2,No Flooding,1120,1120,29.70611,-96.53667,101,-96.536666999822,29.7061110000638
